fecha,biomasa,indice,joint_high,joint_low
2003-01-01,0.3184879720211029,0.82,True,False
2005-03-01,0.25400304794311523,0.83,True,False
2021-08-01,0.018452398478984833,-1.29,False,True
2021-09-01,0.020075369626283646,-1.37,False,True
2022-07-01,0.019005512818694115,-2.17,False,True
2022-08-01,0.020362036302685738,-1.75,False,True
