fecha,valor
2002-07-01,0.1984751671552658
2003-07-01,0.19784113764762878
2003-08-01,0.18187513947486877
2004-07-01,0.18555445969104767
2005-07-01,0.1631079465150833
2005-08-01,0.16784241795539856
2006-08-01,0.17607824504375458
2007-07-01,0.19237366318702698
2008-08-01,0.17250317335128784
2009-07-01,0.17154443264007568
2009-08-01,0.16452902555465698
2010-09-01,0.17370811104774475
2013-06-01,0.14501141011714935
2013-07-01,0.14305607974529266
2013-08-01,0.1386151760816574
2015-04-01,0.14786683022975922
2015-06-01,0.15351636707782745
2015-07-01,0.15366573631763458
2018-07-01,0.3185235559940338
2019-06-01,0.3285737633705139
2019-07-01,0.3233860433101654
2020-07-01,0.3313790261745453
2020-10-01,0.33757704496383667
2022-06-01,0.35507115721702576
2022-07-01,0.33582672476768494
2023-07-01,0.3397214412689209
2024-06-01,0.3065633475780487
2024-07-01,0.30802926421165466
