fecha,valor,estado
2002-07-01,0.08692833036184311,1
2002-08-01,0.08951620757579803,1
2002-09-01,0.08641418069601059,1
2002-10-01,0.09924927353858948,1
2002-11-01,0.11968673020601273,0
2002-12-01,0.14688175916671753,0
2003-01-01,0.1564633846282959,0
2003-02-01,0.1520942747592926,0
2003-03-01,0.15819291770458221,0
2003-04-01,0.13996170461177826,0
2003-05-01,0.1125805601477623,1
2003-06-01,0.10335428267717361,1
2003-07-01,0.08514663577079773,1
2003-08-01,0.06950423866510391,1
2003-09-01,0.08341784030199051,1
2003-10-01,0.08627141267061234,1
2003-11-01,0.11442136764526367,1
2003-12-01,0.14166924357414246,0
2004-01-01,0.17647746205329895,0
2004-02-01,0.17049023509025574,0
2004-03-01,0.15515346825122833,0
2004-04-01,0.125404953956604,0
2004-05-01,0.11918533593416214,0
2004-06-01,0.10111436992883682,1
2004-07-01,0.07758311182260513,1
2004-08-01,0.08541645854711533,1
2004-09-01,0.08164604008197784,1
2004-10-01,0.08403081446886063,1
2004-11-01,0.10604633390903473,1
2004-12-01,0.13120882213115692,0
2005-01-01,0.13965170085430145,0
2005-02-01,0.14668338000774384,0
2005-03-01,0.1294301599264145,0
2005-04-01,0.13154587149620056,0
2005-05-01,0.10684552788734436,1
2005-06-01,0.09556925296783447,1
2005-07-01,0.07316865026950836,1
2005-08-01,0.06311602145433426,1
2005-09-01,0.07467528432607651,1
2005-10-01,0.09266270697116852,1
2005-11-01,0.10221845656633377,1
2005-12-01,0.13288618624210358,0
2006-01-01,0.1301342397928238,0
2006-02-01,0.14796726405620575,0
2006-03-01,0.15042324364185333,0
2006-04-01,0.12931710481643677,0
2006-05-01,0.11738970875740051,1
2006-06-01,0.09714742749929428,1
2006-07-01,0.07303106039762497,1
2006-08-01,0.06648246198892593,1
2006-09-01,0.07462490350008011,1
2006-10-01,0.08390067517757416,1
2006-11-01,0.09686246514320374,1
2006-12-01,0.1190318837761879,0
2007-01-01,0.1433970034122467,0
2007-02-01,0.16170921921730042,0
2007-03-01,0.15011316537857056,0
2007-04-01,0.12590959668159485,0
2007-05-01,0.11086384952068329,1
2007-06-01,0.10167641937732697,1
2007-07-01,0.08788736909627914,1
2007-08-01,0.08375315368175507,1
2007-09-01,0.08745682239532471,1
2007-10-01,0.10065420717000961,1
2007-11-01,0.10680567473173141,1
2007-12-01,0.12792149186134338,0
2008-01-01,0.15653559565544128,0
2008-02-01,0.16711238026618958,0
2008-03-01,0.15305590629577637,0
2008-04-01,0.1231202483177185,0
2008-05-01,0.10848286002874374,1
2008-06-01,0.10433431714773178,1
2008-07-01,0.0788450762629509,1
2008-08-01,0.06593047082424164,1
2008-09-01,0.06757707893848419,1
2008-10-01,0.09481579810380936,1
2008-11-01,0.09447498619556427,1
2008-12-01,0.1197277083992958,0
2009-01-01,0.13662387430667877,0
2009-02-01,0.13835686445236206,0
2009-03-01,0.11967936903238297,0
2009-04-01,0.1062273308634758,1
2009-05-01,0.09109847247600555,1
2009-06-01,0.08486424386501312,1
2009-07-01,0.0724998414516449,1
2009-08-01,0.059040725231170654,1
2009-09-01,0.0664638951420784,1
2009-10-01,0.08655192703008652,1
2009-11-01,0.10639245063066483,1
2009-12-01,0.13397127389907837,0
2010-01-01,0.1493527740240097,0
2010-02-01,0.14967846870422363,0
2010-03-01,0.11462363600730896,1
2010-04-01,0.10641501098871231,1
2010-05-01,0.10320381820201874,1
2010-06-01,0.09470853954553604,1
2010-07-01,0.07921895384788513,1
2010-08-01,0.0711747482419014,1
2010-09-01,0.06714043021202087,1
2010-10-01,0.08136875927448273,1
2010-11-01,0.10547708719968796,1
2010-12-01,0.16424964368343353,0
2011-01-01,0.1888580620288849,0
2011-02-01,0.17610736191272736,0
2011-03-01,0.13716845214366913,0
2011-04-01,0.1358848661184311,0
2011-05-01,0.14320290088653564,0
2011-06-01,0.11670814454555511,1
2011-07-01,0.09269430488348007,1
2011-08-01,0.07540015131235123,1
2011-09-01,0.07078039646148682,1
2011-10-01,0.07606668025255203,1
2011-11-01,0.11800606548786163,1
2011-12-01,0.16749349236488342,0
2012-01-01,0.16194094717502594,0
2012-02-01,0.13795973360538483,0
2012-03-01,0.12311636656522751,0
2012-04-01,0.10365612059831619,1
2012-05-01,0.09953226894140244,1
2012-06-01,0.10271354764699936,1
2012-07-01,0.07932669669389725,1
2012-08-01,0.062275756150484085,1
2012-09-01,0.07344090193510056,1
2012-10-01,0.07369927316904068,1
2012-11-01,0.0834682509303093,1
2012-12-01,0.09935379773378372,1
2013-01-01,0.13112492859363556,1
2013-02-01,0.11911113560199738,1
2013-03-01,0.12466492503881454,1
2013-04-01,0.09678040444850922,1
2013-05-01,0.08863375335931778,1
2013-06-01,0.0779154971241951,1
2013-07-01,0.06583520025014877,1
2013-08-01,0.05588430538773537,1
2013-09-01,0.06028706580400467,1
2013-10-01,0.07091155648231506,1
2013-11-01,0.08373510092496872,1
2013-12-01,0.10529974848031998,1
2014-01-01,0.11742547154426575,1
2014-02-01,0.11942746490240097,1
2014-03-01,0.0924171730875969,1
2014-04-01,0.09496649354696274,1
2014-05-01,0.08494051545858383,1
2014-06-01,0.07132136076688766,1
2014-07-01,0.060625333338975906,1
2014-08-01,0.06079528108239174,1
2014-09-01,0.07738810032606125,1
2014-10-01,0.06994764506816864,1
2014-11-01,0.08443930000066757,1
2014-12-01,0.10464610159397125,1
2015-01-01,0.12938545644283295,1
2015-02-01,0.120764821767807,1
2015-03-01,0.09863582253456116,1
2015-04-01,0.08172259479761124,1
2015-05-01,0.08249232172966003,1
2015-06-01,0.07398691028356552,1
2015-07-01,0.06344811618328094,1
2015-08-01,0.0914258137345314,1
2015-09-01,0.07489726692438126,1
2015-10-01,0.06968526542186737,1
2015-11-01,0.08435622602701187,1
2015-12-01,0.0999617651104927,1
2016-01-01,0.11529567837715149,1
2016-02-01,0.1143425777554512,1
2016-03-01,0.10014943778514862,1
2016-04-01,0.07798866927623749,1
2016-05-01,0.06502167880535126,1
2016-06-01,0.06764404475688934,1
2016-07-01,0.07314898818731308,1
2016-08-01,0.07007239758968353,1
2016-09-01,0.07746799290180206,1
2016-10-01,0.07180805504322052,1
2016-11-01,0.10802751779556274,1
2016-12-01,0.1250762939453125,0
2017-01-01,0.13067451119422913,0
2017-02-01,0.17165526747703552,0
2017-03-01,0.11923283338546753,0
2017-04-01,0.09738373011350632,1
2017-05-01,0.08871948719024658,1
2017-06-01,0.08624344319105148,1
2017-07-01,0.07888370752334595,1
2017-08-01,0.07469979673624039,1
2017-09-01,0.07684426009654999,1
2017-10-01,0.0811430811882019,1
2017-11-01,0.13376294076442719,0
2017-12-01,0.1620168536901474,0
2018-01-01,0.16550900042057037,0
2018-02-01,0.1914820373058319,0
2018-03-01,0.13795940577983856,0
2018-04-01,0.13811150193214417,0
2018-05-01,0.1012287363409996,1
2018-06-01,0.09328636527061462,1
2018-07-01,0.0764281153678894,1
2018-08-01,0.07449808716773987,1
2018-09-01,0.0796380266547203,1
2018-10-01,0.11914339661598206,0
2018-11-01,0.12389935553073883,0
2018-12-01,0.21400447189807892,0
2019-01-01,0.1884470283985138,0
2019-02-01,0.19589364528656006,0
2019-03-01,0.19035014510154724,0
2019-04-01,0.1091005876660347,1
2019-05-01,0.08788057416677475,1
2019-06-01,0.09304960072040558,1
2019-07-01,0.08275863528251648,1
2019-08-01,0.07783759385347366,1
2019-09-01,0.08163165301084518,1
2019-10-01,0.10563701391220093,1
2019-11-01,0.14361710846424103,0
2019-12-01,0.1629563719034195,0
2020-01-01,0.1838601529598236,0
2020-02-01,0.18988341093063354,0
2020-03-01,0.14719006419181824,0
2020-04-01,0.13558313250541687,0
2020-05-01,0.10191032290458679,1
2020-06-01,0.09959004819393158,1
2020-07-01,0.09342458099126816,1
2020-08-01,0.07609621435403824,1
2020-09-01,0.07314427196979523,1
2020-10-01,0.08060114830732346,1
2020-11-01,0.1532529592514038,0
2020-12-01,0.19473731517791748,0
2021-01-01,0.23160843551158905,0
2021-02-01,0.24123826622962952,0
2021-03-01,0.1649901419878006,0
2021-04-01,0.14491461217403412,0
2021-05-01,0.10381802916526794,1
2021-06-01,0.09588201344013214,1
2021-07-01,0.09460610896348953,1
2021-08-01,0.08138297498226166,1
2021-09-01,0.08095996826887131,1
2021-10-01,0.11997787654399872,0
2021-11-01,0.14526206254959106,0
2021-12-01,0.18463732302188873,0
2022-01-01,0.18881502747535706,0
2022-02-01,0.1738824099302292,0
2022-03-01,0.16714151203632355,0
2022-04-01,0.12685170769691467,0
2022-05-01,0.10220853239297867,1
2022-06-01,0.09814649075269699,1
2022-07-01,0.085757777094841,1
2022-08-01,0.09535827487707138,1
2022-09-01,0.10406965017318726,1
2022-10-01,0.1167590320110321,1
2022-11-01,0.16848596930503845,0
2022-12-01,0.21335430443286896,0
2023-01-01,0.24513201415538788,0
2023-02-01,0.20907950401306152,0
2023-03-01,0.21016119420528412,0
2023-04-01,0.1648387759923935,0
2023-05-01,0.12173988670110703,0
2023-06-01,0.1005249097943306,1
2023-07-01,0.08292941749095917,1
2023-08-01,0.08189238607883453,1
2023-09-01,0.09694045782089233,1
2023-10-01,0.14084750413894653,0
2023-11-01,0.18545415997505188,0
2023-12-01,0.22489362955093384,0
2024-01-01,0.2827857434749603,0
2024-02-01,0.25157028436660767,0
2024-03-01,0.16885729134082794,0
2024-04-01,0.14291122555732727,0
2024-05-01,0.10826125741004944,1
2024-06-01,0.097169429063797,1
2024-07-01,0.08452614396810532,1
2024-08-01,0.08605214953422546,1
2024-09-01,0.09280519932508469,1
2024-10-01,0.11086151003837585,1
2024-11-01,0.16289637982845306,0
2024-12-01,0.2158496379852295,0
