fecha,biomasa,indice,joint_high,joint_low
2010-08-01,0.0711747482419014,-1.33,False,True
2010-09-01,0.06714043021202087,-1.56,False,True
2023-11-01,0.18545415997505188,2.01,True,False
2023-12-01,0.22489362955093384,1.81,True,False
2024-01-01,0.2827857434749603,1.71,True,False
2024-02-01,0.25157028436660767,1.47,True,False
