fecha,biomasa,indice,joint_high,joint_low
2002-10-01,0.08160366117954254,1.16,True,False
2015-08-01,0.088576540350914,1.87,True,False
2015-09-01,0.08011090755462646,2.01,True,False
2020-12-01,0.032095421105623245,-0.98,False,True
2021-01-01,0.029772136360406876,-1.04,False,True
