fecha,biomasa,indice,joint_high,joint_low
2010-08-01,0.016672391444444656,-1.33,False,True
2010-09-01,0.016537828370928764,-1.56,False,True
2023-11-01,0.09395252913236618,2.01,True,False
2023-12-01,0.13684558868408203,1.81,True,False
2024-01-01,0.1731448471546173,1.71,True,False
2024-02-01,0.13689634203910828,1.47,True,False
2024-03-01,0.08619993925094604,1.1,True,False
