fecha,valor
2002-07-01,0.04358590766787529
2003-07-01,0.0408783033490181
2003-08-01,0.032328490167856216
2004-07-01,0.0474499873816967
2005-07-01,0.033222176134586334
2005-08-01,0.03481849282979965
2006-07-01,0.0355679914355278
2006-08-01,0.03798789530992508
2006-09-01,0.03836749866604805
2008-07-01,0.036127541214227676
2008-08-01,0.032746125012636185
2009-07-01,0.0294115599244833
2009-08-01,0.02348341979086399
2010-08-01,0.028977559879422188
2010-09-01,0.0333121195435524
2011-09-01,0.026904528960585594
2012-07-01,0.0293051078915596
2012-08-01,0.023158762603998184
2013-07-01,0.02434924989938736
2013-08-01,0.021560505032539368
2014-07-01,0.024222534149885178
2016-08-01,0.011758683249354362
2016-10-01,0.012384481728076935
2017-08-01,0.012732071802020073
2018-08-01,0.016520122066140175
2019-08-01,0.016850832849740982
2019-09-01,0.018528597429394722
2020-09-01,0.019306637346744537
2021-08-01,0.018452398478984833
2022-07-01,0.019005512818694115
2023-08-01,0.018718812614679337
2024-08-01,0.017210548743605614
2024-09-01,0.018526947125792503
