fecha,valor
2003-03-01,0.047682806849479675
2004-01-01,0.046665024012327194
2004-02-01,0.050246067345142365
2005-03-01,0.04318832978606224
2006-02-01,0.04710518941283226
2006-03-01,0.04844482243061066
2007-02-01,0.05145500972867012
2007-03-01,0.05402825400233269
2008-02-01,0.05602327734231949
2008-03-01,0.05461162328720093
2008-04-01,0.04864285886287689
2011-01-01,0.04855071380734444
2011-02-01,0.05872173234820366
2011-12-01,0.052448660135269165
2012-02-01,0.05020648613572121
2013-03-01,0.0399019755423069
2014-02-01,0.03859442472457886
2015-01-01,0.03482538461685181
2015-02-01,0.03887813165783882
2015-03-01,0.03257616236805916
2017-02-01,0.052541252225637436
2019-01-01,0.13128957152366638
2019-02-01,0.12987299263477325
2019-03-01,0.12762518227100372
2021-01-01,0.1267130970954895
2021-02-01,0.12811654806137085
2021-03-01,0.11573262512683868
2023-01-01,0.12181468307971954
2023-02-01,0.12956221401691437
2023-12-01,0.13684558868408203
2024-01-01,0.1731448471546173
2024-02-01,0.13689634203910828
