fecha,valor
2002-07-01,0.019816264510154724
2003-07-01,0.018914081156253815
2003-08-01,0.01641121506690979
2004-07-01,0.018818393349647522
2005-07-01,0.01605723612010479
2005-08-01,0.015525106340646744
2006-08-01,0.01629367657005787
2006-09-01,0.018535606563091278
2008-07-01,0.019827714189887047
2008-08-01,0.016383318230509758
2009-07-01,0.016882399097085
2009-08-01,0.013992107473313808
2010-08-01,0.016672391444444656
2010-09-01,0.016537828370928764
2011-09-01,0.01642533391714096
2012-08-01,0.015687953680753708
2013-07-01,0.015765301883220673
2013-08-01,0.013506154529750347
2014-07-01,0.01498367264866829
2015-07-01,0.01514009851962328
2016-08-01,0.01947634108364582
2016-10-01,0.018971938639879227
2017-08-01,0.02134622447192669
2019-08-01,0.026580698788166046
2020-08-01,0.029743118211627007
2020-10-01,0.02984820120036602
2021-08-01,0.029419640079140663
2022-07-01,0.028076060116291046
2022-08-01,0.02935524471104145
2023-07-01,0.030379096046090126
2024-07-01,0.028751011937856674
2024-08-01,0.027425693348050117
