fecha,biomasa,indice,joint_high,joint_low
2010-07-01,0.016884630545973778,-2.42,False,True
2010-08-01,0.016672391444444656,-2.38,False,True
2010-09-01,0.016537828370928764,-2.26,False,True
2023-11-01,0.09395252913236618,0.91,True,False
2023-12-01,0.13684558868408203,1.13,True,False
2024-03-01,0.08619993925094604,0.78,True,False
