fecha,valor,estado
2002-07-01,0.06340408325195312,1
2002-08-01,0.07526895403862,1
2002-09-01,0.06274693459272385,1
2002-10-01,0.12037386745214462,1
2002-11-01,0.24474534392356873,0
2002-12-01,0.19572392106056213,0
2003-01-01,0.36082881689071655,0
2003-02-01,0.35528329014778137,0
2003-03-01,0.3269420564174652,0
2003-04-01,0.2732742428779602,0
2003-05-01,0.16521428525447845,0
2003-06-01,0.11852476745843887,1
2003-07-01,0.059792835265398026,1
2003-08-01,0.048741746693849564,1
2003-09-01,0.0973091572523117,1
2003-10-01,0.0781199187040329,1
2003-11-01,0.38241341710090637,0
2003-12-01,0.37994447350502014,0
2004-01-01,0.32308778166770935,0
2004-02-01,0.4135376214981079,0
2004-03-01,0.24303500354290009,0
2004-04-01,0.18762840330600739,0
2004-05-01,0.12894205749034882,0
2004-06-01,0.07570422440767288,1
2004-07-01,0.06626852601766586,1
2004-08-01,0.09030178934335709,1
2004-09-01,0.07398582249879837,1
2004-10-01,0.08764123916625977,1
2004-11-01,0.1940484642982483,0
2004-12-01,0.23240230977535248,0
2005-01-01,0.31815239787101746,0
2005-02-01,0.23936715722084045,0
2005-03-01,0.29716813564300537,0
2005-04-01,0.24456779658794403,0
2005-05-01,0.12282523512840271,0
2005-06-01,0.0815395638346672,1
2005-07-01,0.04927628114819527,1
2005-08-01,0.050343308597803116,1
2005-09-01,0.09427990019321442,1
2005-10-01,0.13993817567825317,0
2005-11-01,0.22515489161014557,0
2005-12-01,0.29918405413627625,0
2006-01-01,0.2526240944862366,0
2006-02-01,0.35495468974113464,0
2006-03-01,0.3733735978603363,0
2006-04-01,0.26092562079429626,0
2006-05-01,0.17616264522075653,0
2006-06-01,0.07996953278779984,1
2006-07-01,0.05212751403450966,1
2006-08-01,0.054282065480947495,1
2006-09-01,0.05690467357635498,1
2006-10-01,0.10221870243549347,1
2006-11-01,0.09716648608446121,1
2006-12-01,0.20114482939243317,0
2007-01-01,0.24240364134311676,0
2007-02-01,0.41940414905548096,0
2007-03-01,0.3783295452594757,0
2007-04-01,0.2285287082195282,0
2007-05-01,0.15560297667980194,0
2007-06-01,0.11569657921791077,1
2007-07-01,0.074671670794487,1
2007-08-01,0.0773535966873169,1
2007-09-01,0.06574255973100662,1
2007-10-01,0.1440545618534088,0
2007-11-01,0.16769027709960938,0
2007-12-01,0.3188917934894562,0
2008-01-01,0.3448738753795624,0
2008-02-01,0.4198034405708313,0
2008-03-01,0.3068017065525055,0
2008-04-01,0.2781224548816681,0
2008-05-01,0.23089751601219177,0
2008-06-01,0.14476199448108673,0
2008-07-01,0.05595661327242851,1
2008-08-01,0.049131669104099274,1
2008-09-01,0.05472675338387489,1
2008-10-01,0.1301005482673645,0
2008-11-01,0.1145755797624588,0
2008-12-01,0.22560051083564758,0
2009-01-01,0.33990222215652466,0
2009-02-01,0.32811596989631653,0
2009-03-01,0.2552242875099182,0
2009-04-01,0.26892292499542236,0
2009-05-01,0.10418733209371567,1
2009-06-01,0.06744980067014694,1
2009-07-01,0.046295493841171265,1
2009-08-01,0.0374765507876873,1
2009-09-01,0.053954534232616425,1
2009-10-01,0.07611784338951111,1
2009-11-01,0.11360643059015274,1
2009-12-01,0.17499829828739166,0
2010-01-01,0.2167835533618927,0
2010-02-01,0.20154647529125214,0
2010-03-01,0.17161105573177338,0
