fecha,biomasa,indice,joint_high,joint_low
2008-03-01,0.013773888349533081,-1.52,False,True
2011-03-01,0.012859961949288845,-1.75,False,True
2011-04-01,0.014333290979266167,-1.69,False,True
2023-12-01,0.4010554552078247,1.13,True,False
