fecha,valor,estado
2018-01-01,0.08233571797609329,1
2018-02-01,0.09611845016479492,1
2018-03-01,0.08532682061195374,1
2018-04-01,0.06563644111156464,1
2018-05-01,0.039316099137067795,1
2018-06-01,0.02784484438598156,1
2018-07-01,0.019517745822668076,1
2018-08-01,0.016520122066140175,1
2018-09-01,0.01704130880534649,1
2018-10-01,0.036400094628334045,1
2018-11-01,0.07867775112390518,1
2018-12-01,0.2237328290939331,0
2019-01-01,0.2259298712015152,0
2019-02-01,0.24583788216114044,0
2019-03-01,0.17678461968898773,0
2019-04-01,0.059588924050331116,1
2019-05-01,0.0328504852950573,1
2019-06-01,0.028447231277823448,1
2019-07-01,0.019224755465984344,1
2019-08-01,0.016850832849740982,1
2019-09-01,0.018528597429394722,1
2019-10-01,0.03617646172642708,1
2019-11-01,0.052885156124830246,1
2019-12-01,0.08456413447856903,1
2020-01-01,0.10429689288139343,1
2020-02-01,0.12242075055837631,1
2020-03-01,0.09810321033000946,1
2020-04-01,0.07854083925485611,1
2020-05-01,0.04165729135274887,1
2020-06-01,0.03570462390780449,1
2020-07-01,0.02643251046538353,1
2020-08-01,0.019556919112801552,1
2020-09-01,0.019306637346744537,1
2020-10-01,0.021648995578289032,1
2020-11-01,0.07431848347187042,1
2020-12-01,0.15995483100414276,0
2021-01-01,0.207930788397789,0
2021-02-01,0.18845415115356445,0
2021-03-01,0.14338800311088562,0
2021-04-01,0.08587990701198578,1
2021-05-01,0.05061542987823486,1
2021-06-01,0.03331218287348747,1
2021-07-01,0.02733069285750389,1
2021-08-01,0.018452398478984833,1
2021-09-01,0.020075369626283646,1
2021-10-01,0.04142695665359497,1
2021-11-01,0.055875618010759354,1
2021-12-01,0.08038649708032608,1
2022-01-01,0.09937568008899689,1
2022-02-01,0.09377959370613098,1
2022-03-01,0.08939079940319061,1
2022-04-01,0.0530104897916317,1
2022-05-01,0.03444000706076622,1
2022-06-01,0.02654723823070526,1
2022-07-01,0.019005512818694115,1
2022-08-01,0.020362036302685738,1
2022-09-01,0.023613203316926956,1
2022-10-01,0.0331607311964035,1
2022-11-01,0.08731283247470856,1
2022-12-01,0.14903870224952698,0
2023-01-01,0.180432990193367,0
2023-02-01,0.18002666532993317,0
2023-03-01,0.15633082389831543,0
2023-04-01,0.09861183166503906,1
2023-05-01,0.04928110912442207,1
2023-06-01,0.033532630652189255,1
2023-07-01,0.020414236932992935,1
2023-08-01,0.018718812614679337,1
2023-09-01,0.023030340671539307,1
2023-10-01,0.04674706608057022,1
2023-11-01,0.11876316368579865,0
2023-12-01,0.22447429597377777,0
2024-01-01,0.30765897035598755,0
2024-02-01,0.21840733289718628,0
2024-03-01,0.10148188471794128,1
2024-04-01,0.0788743793964386,1
2024-05-01,0.04089752212166786,1
2024-06-01,0.030002735555171967,1
2024-07-01,0.020779212936758995,1
2024-08-01,0.017210548743605614,1
2024-09-01,0.018526947125792503,1
2024-10-01,0.02541031502187252,1
2024-11-01,0.06840191036462784,1
2024-12-01,0.12538756430149078,1
